problem_type,n,type_instance,M,fitness
QUBO,64,1,8,-153.0
QUBO,64,1,8,-147.0
QUBO,64,1,8,-153.0
QUBO,64,1,8,-153.0
QUBO,64,1,8,-153.0
QUBO,64,1,8,-155.0
QUBO,64,1,8,-153.0
QUBO,64,1,8,-151.0
QUBO,64,1,8,-137.0
QUBO,64,1,8,-153.0
QUBO,64,1,8,-145.0
QUBO,64,1,8,-141.0
QUBO,64,1,8,-131.0
QUBO,64,1,8,-143.0
QUBO,64,1,8,-145.0
QUBO,64,1,8,-141.0
QUBO,64,1,8,-139.0
QUBO,64,1,8,-131.0
QUBO,64,1,8,-133.0
QUBO,64,1,8,-133.0
QUBO,64,1,8,-131.0
QUBO,64,1,8,-141.0
QUBO,64,1,8,-133.0
QUBO,64,1,8,-133.0
QUBO,64,1,8,-141.0
QUBO,64,1,8,-131.0
QUBO,64,1,8,-135.0
QUBO,64,1,10,-142.0
QUBO,64,1,10,-144.0
QUBO,64,1,10,-144.0
QUBO,64,1,10,-144.0
QUBO,64,1,10,-144.0
QUBO,64,1,10,-138.0
QUBO,64,1,10,-142.0
QUBO,64,1,10,-136.0
QUBO,64,1,10,-152.0
QUBO,64,1,10,-144.0
QUBO,64,1,10,-135.0
QUBO,64,1,10,-135.0
QUBO,64,1,10,-139.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-139.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-119.0
QUBO,64,1,10,-139.0
QUBO,64,1,10,-129.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-129.0
QUBO,64,1,10,-139.0
QUBO,64,1,10,-129.0
QUBO,64,1,10,-133.0
QUBO,64,1,10,-141.0
QUBO,64,1,10,-135.0
QUBO,64,1,10,-117.0
QUBO,64,1,10,-131.0
QUBO,64,1,10,-127.0
QUBO,64,1,10,-163.0
QUBO,64,1,10,-165.0
QUBO,64,1,10,-163.0
QUBO,64,1,10,-175.0
QUBO,64,1,10,-177.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-159.0
QUBO,64,1,10,-175.0
QUBO,64,1,10,-179.0
QUBO,64,1,10,-141.0
QUBO,64,1,10,-142.0
QUBO,64,1,10,-142.0
QUBO,64,1,10,-142.0
QUBO,64,1,10,-152.0
QUBO,64,1,10,-154.0
QUBO,64,1,10,-156.0
QUBO,64,1,10,-136.0
QUBO,64,1,10,-122.0
QUBO,64,1,10,-134.0
QUBO,64,1,10,-150.0
QUBO,64,1,10,-140.0
QUBO,64,1,10,-134.0
QUBO,64,1,10,-156.0
QUBO,64,1,10,-138.0
QUBO,64,1,10,-150.0
QUBO,64,1,10,-148.0
QUBO,64,1,10,-146.0
QUBO,64,1,10,-156.0
QUBO,64,1,10,-154.0
QUBO,64,1,10,-142.0
QUBO,64,1,10,-138.0
QUBO,64,1,10,-120.0
QUBO,64,1,10,-132.0
QUBO,64,1,10,-130.0
QUBO,64,1,10,-128.0
QUBO,64,1,10,-126.0
QUBO,64,1,10,-128.0
QUBO,64,1,10,-138.0
QUBO,64,1,10,-132.0
QUBO,64,1,10,-130.0
QUBO,64,1,10,-145.0
QUBO,64,1,10,-139.0
QUBO,64,1,10,-151.0
QUBO,64,1,10,-155.0
QUBO,64,1,10,-141.0
QUBO,64,1,10,-147.0
QUBO,64,1,10,-143.0
QUBO,64,1,10,-141.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-139.0
QUBO,64,1,10,-147.0
QUBO,64,1,10,-147.0
QUBO,64,1,10,-147.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-133.0
QUBO,64,1,10,-135.0
QUBO,64,1,10,-141.0
QUBO,64,1,10,-137.0
QUBO,64,1,10,-147.0
QUBO,64,1,10,-143.0
QUBO,64,1,10,-123.0
QUBO,64,1,10,-125.0
QUBO,64,1,10,-133.0
QUBO,64,1,10,-121.0
QUBO,64,1,10,-127.0
QUBO,64,1,10,-123.0
QUBO,64,1,10,-109.0
QUBO,64,1,10,-115.0
QUBO,64,1,10,-113.0
QUBO,64,1,10,-123.0
QUBO,64,2,1,-150.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-158.0
QUBO,64,2,1,-154.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-148.0
QUBO,64,2,1,-154.0
QUBO,64,2,1,-160.0
QUBO,64,2,1,-158.0
QUBO,64,2,1,-152.0
QUBO,64,2,1,-121.0
QUBO,64,2,1,-123.0
QUBO,64,2,1,-119.0
QUBO,64,2,1,-113.0
QUBO,64,2,1,-109.0
QUBO,64,2,1,-129.0
QUBO,64,2,1,-105.0
QUBO,64,2,1,-129.0
QUBO,64,2,1,-119.0
QUBO,64,2,1,-131.0
QUBO,64,2,1,-137.0
QUBO,64,2,1,-131.0
QUBO,64,2,1,-141.0
QUBO,64,2,1,-149.0
QUBO,64,2,1,-123.0
QUBO,64,2,1,-133.0
QUBO,64,2,1,-151.0
QUBO,64,2,1,-137.0
QUBO,64,2,1,-143.0
QUBO,64,2,1,-133.0
QUBO,64,2,1,-113.0
QUBO,64,2,1,-137.0
QUBO,64,2,1,-135.0
QUBO,64,2,1,-143.0
QUBO,64,2,1,-127.0
QUBO,64,2,1,-113.0
QUBO,64,2,1,-141.0
QUBO,64,2,1,-113.0
QUBO,64,2,1,-125.0
QUBO,64,2,1,-139.0
QUBO,64,2,1,-120.0
QUBO,64,2,1,-142.0
QUBO,64,2,1,-138.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-144.0
QUBO,64,2,1,-144.0
QUBO,64,2,1,-138.0
QUBO,64,2,1,-136.0
QUBO,64,2,1,-134.0
QUBO,64,2,1,-136.0
QUBO,64,2,1,-130.0
QUBO,64,2,1,-134.0
QUBO,64,2,1,-114.0
QUBO,64,2,1,-112.0
QUBO,64,2,1,-120.0
QUBO,64,2,1,-114.0
QUBO,64,2,1,-132.0
QUBO,64,2,1,-124.0
QUBO,64,2,1,-132.0
QUBO,64,2,1,-124.0
QUBO,64,2,1,-140.0
QUBO,64,2,1,-144.0
QUBO,64,2,1,-138.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-140.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-146.0
QUBO,64,2,1,-127.0
QUBO,64,2,1,-97.0
QUBO,64,2,1,-125.0
QUBO,64,2,1,-111.0
QUBO,64,2,1,-119.0
QUBO,64,2,1,-123.0
QUBO,64,2,1,-107.0
QUBO,64,2,1,-105.0
QUBO,64,2,1,-129.0
QUBO,64,2,1,-127.0
QUBO,64,2,1,-133.0
QUBO,64,2,1,-135.0
QUBO,64,2,1,-131.0
QUBO,64,2,1,-137.0
QUBO,64,2,1,-139.0
QUBO,64,2,1,-135.0
QUBO,64,2,1,-131.0
QUBO,64,2,1,-131.0
QUBO,64,2,1,-135.0
QUBO,64,2,1,-135.0
QUBO,64,2,1,-147.0
QUBO,64,2,1,-147.0
QUBO,64,2,1,-145.0
QUBO,64,2,1,-145.0
QUBO,64,2,1,-143.0
QUBO,64,2,1,-153.0
QUBO,64,2,1,-143.0
QUBO,64,2,1,-149.0
QUBO,64,2,1,-143.0
QUBO,64,2,1,-149.0
QUBO,64,2,2,-152.0
QUBO,64,2,2,-156.0
QUBO,64,2,2,-154.0
QUBO,64,2,2,-158.0
QUBO,64,2,2,-156.0
QUBO,64,2,2,-152.0
QUBO,64,2,2,-118.0
QUBO,64,2,2,-156.0
QUBO,64,2,2,-152.0
QUBO,64,2,2,-160.0
QUBO,64,2,2,-133.0
QUBO,64,2,2,-131.0
QUBO,64,2,2,-123.0
QUBO,64,2,2,-121.0
QUBO,64,2,2,-119.0
QUBO,64,2,2,-131.0
QUBO,64,2,2,-121.0
QUBO,64,2,2,-105.0
QUBO,64,2,2,-131.0
QUBO,64,2,2,-133.0
QUBO,64,2,2,-141.0
QUBO,64,2,2,-151.0
QUBO,64,2,2,-147.0
QUBO,64,2,2,-143.0
QUBO,64,2,2,-151.0
QUBO,64,2,2,-149.0
QUBO,64,2,2,-149.0
QUBO,64,2,2,-151.0
QUBO,64,2,2,-139.0
QUBO,64,2,2,-137.0
QUBO,64,2,2,-123.0
QUBO,64,2,2,-139.0
QUBO,64,2,2,-125.0
QUBO,64,2,2,-121.0
QUBO,64,2,2,-143.0
QUBO,64,2,2,-121.0
QUBO,64,2,2,-143.0
QUBO,64,2,2,-127.0
QUBO,64,2,2,-143.0
QUBO,64,2,2,-141.0
QUBO,64,2,2,-138.0
QUBO,64,2,2,-130.0
QUBO,64,2,2,-136.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-132.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-148.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-130.0
QUBO,64,2,2,-132.0
QUBO,64,2,2,-132.0
QUBO,64,2,2,-130.0
QUBO,64,2,2,-130.0
QUBO,64,2,2,-128.0
QUBO,64,2,2,-130.0
QUBO,64,2,2,-128.0
QUBO,64,2,2,-120.0
QUBO,64,2,2,-114.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-144.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-146.0
QUBO,64,2,2,-129.0
QUBO,64,2,2,-123.0
QUBO,64,2,2,-127.0
QUBO,64,2,2,-93.0
QUBO,64,2,2,-127.0
QUBO,64,2,2,-125.0
QUBO,64,2,2,-119.0
QUBO,64,2,2,-113.0
QUBO,64,2,2,-125.0
QUBO,64,2,2,-125.0
QUBO,64,2,2,-141.0
QUBO,64,2,2,-141.0
QUBO,64,2,2,-133.0
QUBO,64,2,2,-139.0
QUBO,64,2,2,-137.0
QUBO,64,2,2,-141.0
QUBO,64,2,2,-137.0
QUBO,64,2,2,-133.0
QUBO,64,2,2,-137.0
QUBO,64,2,2,-133.0
QUBO,64,2,2,-159.0
QUBO,64,2,2,-157.0
QUBO,64,2,2,-149.0
QUBO,64,2,2,-145.0
QUBO,64,2,2,-161.0
QUBO,64,2,2,-149.0
QUBO,64,2,2,-147.0
QUBO,64,2,2,-143.0
QUBO,64,2,2,-143.0
QUBO,64,2,2,-139.0
QUBO,64,2,4,-158.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-160.0
QUBO,64,2,4,-160.0
QUBO,64,2,4,-152.0
QUBO,64,2,4,-150.0
QUBO,64,2,4,-156.0
QUBO,64,2,4,-152.0
QUBO,64,2,4,-158.0
QUBO,64,2,4,-156.0
QUBO,64,2,4,-131.0
QUBO,64,2,4,-131.0
QUBO,64,2,4,-125.0
QUBO,64,2,4,-129.0
QUBO,64,2,4,-121.0
QUBO,64,2,4,-125.0
QUBO,64,2,4,-123.0
QUBO,64,2,4,-129.0
QUBO,64,2,4,-129.0
QUBO,64,2,4,-123.0
QUBO,64,2,4,-151.0
QUBO,64,2,4,-149.0
QUBO,64,2,4,-149.0
QUBO,64,2,4,-149.0
QUBO,64,2,4,-133.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-143.0
QUBO,64,2,4,-151.0
QUBO,64,2,4,-151.0
QUBO,64,2,4,-149.0
QUBO,64,2,4,-139.0
QUBO,64,2,4,-143.0
QUBO,64,2,4,-143.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-143.0
QUBO,64,2,4,-135.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-143.0
QUBO,64,2,4,-127.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-138.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-132.0
QUBO,64,2,4,-130.0
QUBO,64,2,4,-134.0
QUBO,64,2,4,-130.0
QUBO,64,2,4,-134.0
QUBO,64,2,4,-130.0
QUBO,64,2,4,-130.0
QUBO,64,2,4,-130.0
QUBO,64,2,4,-132.0
QUBO,64,2,4,-120.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-146.0
QUBO,64,2,4,-144.0
QUBO,64,2,4,-127.0
QUBO,64,2,4,-129.0
QUBO,64,2,4,-129.0
QUBO,64,2,4,-119.0
QUBO,64,2,4,-125.0
QUBO,64,2,4,-127.0
QUBO,64,2,4,-127.0
QUBO,64,2,4,-129.0
QUBO,64,2,4,-125.0
QUBO,64,2,4,-125.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-139.0
QUBO,64,2,4,-137.0
QUBO,64,2,4,-133.0
QUBO,64,2,4,-133.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-137.0
QUBO,64,2,4,-141.0
QUBO,64,2,4,-135.0
QUBO,64,2,4,-157.0
QUBO,64,2,4,-151.0
QUBO,64,2,4,-159.0
QUBO,64,2,4,-151.0
QUBO,64,2,4,-159.0
QUBO,64,2,4,-161.0
QUBO,64,2,4,-161.0
QUBO,64,2,4,-147.0
QUBO,64,2,4,-147.0
QUBO,64,2,4,-153.0
QUBO,64,2,8,-144.0
QUBO,64,2,8,-148.0
QUBO,64,2,8,-156.0
QUBO,64,2,8,-148.0
QUBO,64,2,8,-158.0
QUBO,64,2,8,-150.0
QUBO,64,2,8,-150.0
QUBO,64,2,8,-156.0
QUBO,64,2,8,-148.0
QUBO,64,2,8,-156.0
QUBO,64,2,8,-131.0
QUBO,64,2,8,-131.0
QUBO,64,2,8,-131.0
QUBO,64,2,8,-125.0
QUBO,64,2,8,-115.0
QUBO,64,2,8,-115.0
QUBO,64,2,8,-121.0
QUBO,64,2,8,-127.0
QUBO,64,2,8,-129.0
QUBO,64,2,8,-121.0
QUBO,64,2,8,-149.0
QUBO,64,2,8,-149.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-145.0
QUBO,64,2,8,-147.0
QUBO,64,2,8,-145.0
QUBO,64,2,8,-149.0
QUBO,64,2,8,-143.0
QUBO,64,2,8,-149.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-143.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-143.0
QUBO,64,2,8,-141.0
QUBO,64,2,8,-143.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-143.0
QUBO,64,2,8,-136.0
QUBO,64,2,8,-142.0
QUBO,64,2,8,-144.0
QUBO,64,2,8,-144.0
QUBO,64,2,8,-138.0
QUBO,64,2,8,-142.0
QUBO,64,2,8,-142.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-138.0
QUBO,64,2,8,-140.0
QUBO,64,2,8,-134.0
QUBO,64,2,8,-132.0
QUBO,64,2,8,-122.0
QUBO,64,2,8,-132.0
QUBO,64,2,8,-132.0
QUBO,64,2,8,-130.0
QUBO,64,2,8,-130.0
QUBO,64,2,8,-130.0
QUBO,64,2,8,-134.0
QUBO,64,2,8,-130.0
QUBO,64,2,8,-144.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-142.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-142.0
QUBO,64,2,8,-142.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-146.0
QUBO,64,2,8,-127.0
QUBO,64,2,8,-119.0
QUBO,64,2,8,-129.0
QUBO,64,2,8,-125.0
QUBO,64,2,8,-125.0
QUBO,64,2,8,-125.0
QUBO,64,2,8,-129.0
QUBO,64,2,8,-127.0
QUBO,64,2,8,-125.0
QUBO,64,2,8,-127.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-129.0
QUBO,64,2,8,-131.0
QUBO,64,2,8,-133.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-137.0
QUBO,64,2,8,-143.0
QUBO,64,2,8,-145.0
QUBO,64,2,8,-161.0
QUBO,64,2,8,-157.0
QUBO,64,2,8,-153.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-151.0
QUBO,64,2,8,-155.0
QUBO,64,2,8,-139.0
QUBO,64,2,8,-159.0
QUBO,64,2,10,-150.0
QUBO,64,2,10,-156.0
QUBO,64,2,10,-150.0
QUBO,64,2,10,-148.0
QUBO,64,2,10,-146.0
QUBO,64,2,10,-150.0
QUBO,64,2,10,-144.0
QUBO,64,2,10,-136.0
QUBO,64,2,10,-148.0
QUBO,64,2,10,-152.0
QUBO,64,2,10,-109.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-123.0
QUBO,64,2,10,-117.0
QUBO,64,2,10,-121.0
QUBO,64,2,10,-123.0
QUBO,64,2,10,-115.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-125.0
QUBO,64,2,10,-111.0
QUBO,64,2,10,-131.0
QUBO,64,2,10,-139.0
QUBO,64,2,10,-135.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-145.0
QUBO,64,2,10,-133.0
QUBO,64,2,10,-137.0
QUBO,64,2,10,-147.0
QUBO,64,2,10,-123.0
QUBO,64,2,10,-145.0
QUBO,64,2,10,-131.0
QUBO,64,2,10,-131.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-119.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-137.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-119.0
QUBO,64,2,10,-139.0
QUBO,64,2,10,-139.0
QUBO,64,2,10,-110.0
QUBO,64,2,10,-136.0
QUBO,64,2,10,-144.0
QUBO,64,2,10,-122.0
QUBO,64,2,10,-142.0
QUBO,64,2,10,-140.0
QUBO,64,2,10,-126.0
QUBO,64,2,10,-138.0
QUBO,64,2,10,-118.0
QUBO,64,2,10,-128.0
QUBO,64,2,10,-126.0
QUBO,64,2,10,-120.0
QUBO,64,2,10,-120.0
QUBO,64,2,10,-126.0
QUBO,64,2,10,-118.0
QUBO,64,2,10,-130.0
QUBO,64,2,10,-122.0
QUBO,64,2,10,-122.0
QUBO,64,2,10,-122.0
QUBO,64,2,10,-126.0
QUBO,64,2,10,-142.0
QUBO,64,2,10,-140.0
QUBO,64,2,10,-136.0
QUBO,64,2,10,-132.0
QUBO,64,2,10,-142.0
QUBO,64,2,10,-136.0
QUBO,64,2,10,-136.0
QUBO,64,2,10,-136.0
QUBO,64,2,10,-142.0
QUBO,64,2,10,-146.0
QUBO,64,2,10,-117.0
QUBO,64,2,10,-115.0
QUBO,64,2,10,-119.0
QUBO,64,2,10,-117.0
QUBO,64,2,10,-125.0
QUBO,64,2,10,-119.0
QUBO,64,2,10,-129.0
QUBO,64,2,10,-121.0
QUBO,64,2,10,-125.0
QUBO,64,2,10,-121.0
QUBO,64,2,10,-125.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-125.0
QUBO,64,2,10,-129.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-119.0
QUBO,64,2,10,-117.0
QUBO,64,2,10,-123.0
QUBO,64,2,10,-125.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-141.0
QUBO,64,2,10,-129.0
QUBO,64,2,10,-145.0
QUBO,64,2,10,-137.0
QUBO,64,2,10,-137.0
QUBO,64,2,10,-127.0
QUBO,64,2,10,-129.0
QUBO,64,2,10,-135.0
QUBO,64,2,10,-153.0
QUBO,64,2,10,-141.0
QUBO,64,3,1,-421.0
QUBO,64,3,1,-427.0
QUBO,64,3,1,-411.0
QUBO,64,3,1,-453.0
QUBO,64,3,1,-437.0
QUBO,64,3,1,-429.0
QUBO,64,3,1,-419.0
QUBO,64,3,1,-429.0
QUBO,64,3,1,-377.0
QUBO,64,3,1,-417.0
QUBO,64,3,1,-382.0
QUBO,64,3,1,-404.0
QUBO,64,3,1,-392.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-412.0
QUBO,64,3,1,-426.0
QUBO,64,3,1,-412.0
QUBO,64,3,1,-428.0
QUBO,64,3,1,-354.0
QUBO,64,3,1,-392.0
QUBO,64,3,1,-430.0
QUBO,64,3,1,-402.0
QUBO,64,3,1,-388.0
QUBO,64,3,1,-344.0
QUBO,64,3,1,-386.0
QUBO,64,3,1,-378.0
QUBO,64,3,1,-394.0
QUBO,64,3,1,-416.0
QUBO,64,3,1,-392.0
QUBO,64,3,1,-370.0
QUBO,64,3,1,-381.0
QUBO,64,3,1,-387.0
QUBO,64,3,1,-471.0
QUBO,64,3,1,-397.0
QUBO,64,3,1,-381.0
QUBO,64,3,1,-445.0
QUBO,64,3,1,-473.0
QUBO,64,3,1,-415.0
QUBO,64,3,1,-457.0
QUBO,64,3,1,-471.0
QUBO,64,3,1,-390.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-368.0
QUBO,64,3,1,-416.0
QUBO,64,3,1,-408.0
QUBO,64,3,1,-362.0
QUBO,64,3,1,-358.0
QUBO,64,3,1,-396.0
QUBO,64,3,1,-368.0
QUBO,64,3,1,-398.0
QUBO,64,3,1,-394.0
QUBO,64,3,1,-378.0
QUBO,64,3,1,-386.0
QUBO,64,3,1,-352.0
QUBO,64,3,1,-434.0
QUBO,64,3,1,-400.0
QUBO,64,3,1,-372.0
QUBO,64,3,1,-448.0
QUBO,64,3,1,-392.0
QUBO,64,3,1,-376.0
QUBO,64,3,1,-422.0
QUBO,64,3,1,-428.0
QUBO,64,3,1,-360.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-370.0
QUBO,64,3,1,-452.0
QUBO,64,3,1,-378.0
QUBO,64,3,1,-408.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-404.0
QUBO,64,3,1,-426.0
QUBO,64,3,1,-390.0
QUBO,64,3,1,-362.0
QUBO,64,3,1,-356.0
QUBO,64,3,1,-414.0
QUBO,64,3,1,-398.0
QUBO,64,3,1,-396.0
QUBO,64,3,1,-392.0
QUBO,64,3,1,-372.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-432.0
QUBO,64,3,1,-446.0
QUBO,64,3,1,-402.0
QUBO,64,3,1,-400.0
QUBO,64,3,1,-420.0
QUBO,64,3,1,-432.0
QUBO,64,3,1,-420.0
QUBO,64,3,1,-314.0
QUBO,64,3,1,-432.0
QUBO,64,3,1,-416.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-370.0
QUBO,64,3,1,-374.0
QUBO,64,3,1,-366.0
QUBO,64,3,1,-368.0
QUBO,64,3,1,-332.0
QUBO,64,3,1,-380.0
QUBO,64,3,1,-384.0
QUBO,64,3,1,-388.0
QUBO,64,3,1,-390.0
QUBO,64,3,2,-431.0
QUBO,64,3,2,-423.0
QUBO,64,3,2,-451.0
QUBO,64,3,2,-445.0
QUBO,64,3,2,-423.0
QUBO,64,3,2,-431.0
QUBO,64,3,2,-469.0
QUBO,64,3,2,-425.0
QUBO,64,3,2,-411.0
QUBO,64,3,2,-453.0
QUBO,64,3,2,-428.0
QUBO,64,3,2,-392.0
QUBO,64,3,2,-416.0
QUBO,64,3,2,-422.0
QUBO,64,3,2,-394.0
QUBO,64,3,2,-346.0
QUBO,64,3,2,-396.0
QUBO,64,3,2,-410.0
QUBO,64,3,2,-426.0
QUBO,64,3,2,-430.0
QUBO,64,3,2,-386.0
QUBO,64,3,2,-414.0
QUBO,64,3,2,-420.0
QUBO,64,3,2,-374.0
QUBO,64,3,2,-410.0
QUBO,64,3,2,-426.0
QUBO,64,3,2,-402.0
QUBO,64,3,2,-404.0
QUBO,64,3,2,-406.0
QUBO,64,3,2,-398.0
QUBO,64,3,2,-475.0
QUBO,64,3,2,-383.0
QUBO,64,3,2,-413.0
QUBO,64,3,2,-413.0
QUBO,64,3,2,-477.0
QUBO,64,3,2,-393.0
QUBO,64,3,2,-397.0
QUBO,64,3,2,-457.0
QUBO,64,3,2,-407.0
QUBO,64,3,2,-477.0
QUBO,64,3,2,-418.0
QUBO,64,3,2,-404.0
QUBO,64,3,2,-392.0
QUBO,64,3,2,-406.0
QUBO,64,3,2,-372.0
QUBO,64,3,2,-418.0
QUBO,64,3,2,-412.0
QUBO,64,3,2,-392.0
QUBO,64,3,2,-410.0
QUBO,64,3,2,-412.0
QUBO,64,3,2,-430.0
QUBO,64,3,2,-444.0
QUBO,64,3,2,-402.0
QUBO,64,3,2,-412.0
QUBO,64,3,2,-442.0
QUBO,64,3,2,-386.0
QUBO,64,3,2,-448.0
QUBO,64,3,2,-440.0
QUBO,64,3,2,-354.0
QUBO,64,3,2,-428.0
QUBO,64,3,2,-430.0
QUBO,64,3,2,-450.0
QUBO,64,3,2,-378.0
QUBO,64,3,2,-440.0
QUBO,64,3,2,-426.0
QUBO,64,3,2,-418.0
QUBO,64,3,2,-400.0
QUBO,64,3,2,-440.0
QUBO,64,3,2,-450.0
QUBO,64,3,2,-396.0
QUBO,64,3,2,-426.0
QUBO,64,3,2,-414.0
QUBO,64,3,2,-394.0
QUBO,64,3,2,-408.0
QUBO,64,3,2,-392.0
QUBO,64,3,2,-396.0
QUBO,64,3,2,-382.0
QUBO,64,3,2,-390.0
QUBO,64,3,2,-368.0
QUBO,64,3,2,-390.0
QUBO,64,3,2,-412.0
QUBO,64,3,2,-418.0
QUBO,64,3,2,-454.0
QUBO,64,3,2,-422.0
QUBO,64,3,2,-434.0
QUBO,64,3,2,-438.0
QUBO,64,3,2,-438.0
QUBO,64,3,2,-422.0
QUBO,64,3,2,-438.0
QUBO,64,3,2,-438.0
QUBO,64,3,2,-392.0
QUBO,64,3,2,-374.0
QUBO,64,3,2,-358.0
QUBO,64,3,2,-396.0
QUBO,64,3,2,-384.0
QUBO,64,3,2,-382.0
QUBO,64,3,2,-412.0
QUBO,64,3,2,-394.0
QUBO,64,3,2,-392.0
QUBO,64,3,2,-378.0
QUBO,64,3,4,-429.0
QUBO,64,3,4,-449.0
QUBO,64,3,4,-457.0
QUBO,64,3,4,-461.0
QUBO,64,3,4,-455.0
QUBO,64,3,4,-427.0
QUBO,64,3,4,-453.0
QUBO,64,3,4,-455.0
QUBO,64,3,4,-447.0
QUBO,64,3,4,-415.0
QUBO,64,3,4,-424.0
QUBO,64,3,4,-416.0
QUBO,64,3,4,-430.0
QUBO,64,3,4,-430.0
QUBO,64,3,4,-406.0
QUBO,64,3,4,-422.0
QUBO,64,3,4,-400.0
QUBO,64,3,4,-408.0
QUBO,64,3,4,-430.0
QUBO,64,3,4,-408.0
QUBO,64,3,4,-408.0
QUBO,64,3,4,-398.0
QUBO,64,3,4,-392.0
QUBO,64,3,4,-436.0
QUBO,64,3,4,-412.0
QUBO,64,3,4,-416.0
QUBO,64,3,4,-414.0
QUBO,64,3,4,-402.0
QUBO,64,3,4,-404.0
QUBO,64,3,4,-406.0
QUBO,64,3,4,-407.0
QUBO,64,3,4,-393.0
QUBO,64,3,4,-443.0
QUBO,64,3,4,-429.0
QUBO,64,3,4,-485.0
QUBO,64,3,4,-475.0
QUBO,64,3,4,-475.0
QUBO,64,3,4,-397.0
QUBO,64,3,4,-439.0
QUBO,64,3,4,-475.0
QUBO,64,3,4,-364.0
QUBO,64,3,4,-412.0
QUBO,64,3,4,-420.0
QUBO,64,3,4,-418.0
QUBO,64,3,4,-374.0
QUBO,64,3,4,-416.0
